username,tweet_text,timestamp,label
tw22_user_014,system update: optimize pipeline throughput and consistency,2024-01-03T09:00:00+00:00,ai
tw22_user_014,"repeating pattern detected, adjusting generation weights",2024-01-03T06:00:00+00:00,ai
tw22_user_014,automated content stream calibration in progress,2024-01-03T08:00:00+00:00,ai
tw22_user_014,system update: optimize pipeline throughput and consistency,2024-01-03T10:00:00+00:00,ai
tw22_user_014,automated content stream calibration in progress,2024-01-03T03:00:00+00:00,ai
tw22_user_014,system update: optimize pipeline throughput and consistency,2024-01-04T10:00:00+00:00,ai
tw22_user_014,batch publish executed successfully across channels,2024-01-04T14:00:00+00:00,ai
tw22_user_014,batch publish executed successfully across channels,2024-01-03T18:00:00+00:00,ai
tw22_user_014,batch publish executed successfully across channels,2024-01-04T22:00:00+00:00,ai
tw22_user_015,automated content stream calibration in progress check this now http://example.com @someone !!!,2024-01-02T21:00:00+00:00,fake
tw22_user_015,system update: optimize pipeline throughput and consistency,2024-01-02T22:00:00+00:00,fake
tw22_user_015,automated content stream calibration in progress,2024-01-03T05:00:00+00:00,fake
tw22_user_015,batch publish executed successfully across channels check this now http://example.com @someone !!!,2024-01-03T03:00:00+00:00,fake
tw22_user_015,automated content stream calibration in progress,2024-01-03T01:00:00+00:00,fake
tw22_user_015,batch publish executed successfully across channels,2024-01-03T02:00:00+00:00,fake
tw22_user_015,batch publish executed successfully across channels check this now http://example.com @someone !!!,2024-01-03T09:00:00+00:00,fake
tw22_user_015,batch publish executed successfully across channels,2024-01-03T18:00:00+00:00,fake
tw22_user_015,batch publish executed successfully across channels,2024-01-04T05:00:00+00:00,fake
tw22_user_015,batch publish executed successfully across channels check this now http://example.com @someone !!!,2024-01-03T15:00:00+00:00,fake
tw22_user_015,"repeating pattern detected, adjusting generation weights",2024-01-04T13:00:00+00:00,fake
tw22_user_015,"repeating pattern detected, adjusting generation weights",2024-01-03T19:00:00+00:00,fake
tw22_user_015,automated content stream calibration in progress check this now http://example.com @someone !!!,2024-01-04T21:00:00+00:00,fake
tw22_user_015,batch publish executed successfully across channels,2024-01-04T12:00:00+00:00,fake
tw22_user_016,Trying a new approach to clean noisy text data,2024-01-03T00:00:00+00:00,human
tw22_user_016,Trying a new approach to clean noisy text data,2024-01-03T02:00:00+00:00,human
tw22_user_016,Trying a new approach to clean noisy text data,2024-01-03T06:00:00+00:00,human
tw22_user_016,Meeting recap: aligning timeline and deliverables with team,2024-01-03T03:00:00+00:00,human
tw22_user_016,Meeting recap: aligning timeline and deliverables with team,2024-01-03T08:00:00+00:00,human
tw22_user_016,Meeting recap: aligning timeline and deliverables with team,2024-01-03T20:00:00+00:00,human
tw22_user_016,Had coffee and reviewed project notes for today,2024-01-03T12:00:00+00:00,human
tw22_user_016,Posting a quick update before I log off,2024-01-04T04:00:00+00:00,human
tw22_user_016,Posting a quick update before I log off,2024-01-04T00:00:00+00:00,human
tw22_user_016,Had coffee and reviewed project notes for today,2024-01-04T12:00:00+00:00,human
tw22_user_016,Posting a quick update before I log off,2024-01-03T20:00:00+00:00,human
tw22_user_016,Had coffee and reviewed project notes for today,2024-01-04T20:00:00+00:00,human
tw22_user_016,Posting a quick update before I log off,2024-01-05T00:00:00+00:00,human
tw22_user_016,Trying a new approach to clean noisy text data,2024-01-03T13:00:00+00:00,human
tw22_user_017,Posting a quick update before I log off check this now http://example.com @someone !!!,2024-01-03T03:00:00+00:00,deceptive_human
tw22_user_017,Meeting recap: aligning timeline and deliverables with team,2024-01-03T07:00:00+00:00,deceptive_human
tw22_user_017,Meeting recap: aligning timeline and deliverables with team,2024-01-03T11:00:00+00:00,deceptive_human
tw22_user_017,Posting a quick update before I log off check this now http://example.com @someone !!!,2024-01-03T12:00:00+00:00,deceptive_human
tw22_user_017,Had coffee and reviewed project notes for today,2024-01-03T19:00:00+00:00,deceptive_human
tw22_user_017,Trying a new approach to clean noisy text data,2024-01-03T23:00:00+00:00,deceptive_human
tw22_user_017,Meeting recap: aligning timeline and deliverables with team check this now http://example.com @someone !!!,2024-01-04T03:00:00+00:00,deceptive_human
tw22_user_017,Meeting recap: aligning timeline and deliverables with team,2024-01-04T07:00:00+00:00,deceptive_human
tw22_user_017,Posting a quick update before I log off,2024-01-03T11:00:00+00:00,deceptive_human
tw22_user_017,Had coffee and reviewed project notes for today check this now http://example.com @someone !!!,2024-01-03T12:00:00+00:00,deceptive_human
tw22_user_017,Meeting recap: aligning timeline and deliverables with team,2024-01-04T19:00:00+00:00,deceptive_human
tw22_user_017,Meeting recap: aligning timeline and deliverables with team,2024-01-04T23:00:00+00:00,deceptive_human
tw22_user_017,Trying a new approach to clean noisy text data check this now http://example.com @someone !!!,2024-01-03T15:00:00+00:00,deceptive_human
tw22_user_017,Trying a new approach to clean noisy text data,2024-01-05T07:00:00+00:00,deceptive_human
tw22_user_018,batch publish executed successfully across channels,2024-01-03T06:00:00+00:00,ai
tw22_user_018,"repeating pattern detected, adjusting generation weights",2024-01-03T09:00:00+00:00,ai
tw22_user_018,"repeating pattern detected, adjusting generation weights",2024-01-03T14:00:00+00:00,ai
tw22_user_018,"repeating pattern detected, adjusting generation weights",2024-01-03T18:00:00+00:00,ai
tw22_user_018,batch publish executed successfully across channels,2024-01-03T10:00:00+00:00,ai
tw22_user_018,system update: optimize pipeline throughput and consistency,2024-01-03T11:00:00+00:00,ai
tw22_user_018,automated content stream calibration in progress,2024-01-04T00:00:00+00:00,ai
tw22_user_018,system update: optimize pipeline throughput and consistency,2024-01-03T13:00:00+00:00,ai
tw22_user_018,automated content stream calibration in progress,2024-01-03T14:00:00+00:00,ai
tw22_user_018,system update: optimize pipeline throughput and consistency,2024-01-04T00:00:00+00:00,ai
tw22_user_018,automated content stream calibration in progress,2024-01-04T02:00:00+00:00,ai
tw22_user_018,batch publish executed successfully across channels,2024-01-04T04:00:00+00:00,ai
tw22_user_018,automated content stream calibration in progress,2024-01-03T18:00:00+00:00,ai
tw22_user_018,"repeating pattern detected, adjusting generation weights",2024-01-05T10:00:00+00:00,ai
tw22_user_019,automated content stream calibration in progress check this now http://example.com @someone !!!,2024-01-03T09:00:00+00:00,fake
tw22_user_019,automated content stream calibration in progress,2024-01-03T10:00:00+00:00,fake
tw22_user_019,system update: optimize pipeline throughput and consistency,2024-01-03T15:00:00+00:00,fake
tw22_user_019,"repeating pattern detected, adjusting generation weights check this now http://example.com @someone !!!",2024-01-03T12:00:00+00:00,fake
tw22_user_019,batch publish executed successfully across channels,2024-01-04T01:00:00+00:00,fake
tw22_user_019,system update: optimize pipeline throughput and consistency,2024-01-03T19:00:00+00:00,fake
tw22_user_019,system update: optimize pipeline throughput and consistency check this now http://example.com @someone !!!,2024-01-03T21:00:00+00:00,fake
tw22_user_019,system update: optimize pipeline throughput and consistency,2024-01-04T06:00:00+00:00,fake
tw22_user_019,"repeating pattern detected, adjusting generation weights",2024-01-03T17:00:00+00:00,fake
tw22_user_019,"repeating pattern detected, adjusting generation weights check this now http://example.com @someone !!!",2024-01-04T21:00:00+00:00,fake
tw22_user_019,"repeating pattern detected, adjusting generation weights",2024-01-03T19:00:00+00:00,fake
tw22_user_019,batch publish executed successfully across channels,2024-01-03T20:00:00+00:00,fake
tw22_user_019,system update: optimize pipeline throughput and consistency check this now http://example.com @someone !!!,2024-01-05T09:00:00+00:00,fake
tw22_user_019,"repeating pattern detected, adjusting generation weights",2024-01-05T13:00:00+00:00,fake
tw22_user_020,Meeting recap: aligning timeline and deliverables with team,2024-01-03T12:00:00+00:00,human
tw22_user_020,Meeting recap: aligning timeline and deliverables with team,2024-01-03T16:00:00+00:00,human
tw22_user_020,Posting a quick update before I log off,2024-01-03T18:00:00+00:00,human
tw22_user_020,Posting a quick update before I log off,2024-01-04T00:00:00+00:00,human
tw22_user_020,Trying a new approach to clean noisy text data,2024-01-04T00:00:00+00:00,human
tw22_user_020,Had coffee and reviewed project notes for today,2024-01-03T22:00:00+00:00,human
tw22_user_020,Posting a quick update before I log off,2024-01-04T06:00:00+00:00,human
tw22_user_020,Posting a quick update before I log off,2024-01-04T02:00:00+00:00,human
tw22_user_020,Trying a new approach to clean noisy text data,2024-01-04T20:00:00+00:00,human
tw22_user_020,Posting a quick update before I log off,2024-01-03T21:00:00+00:00,human
tw22_user_020,Meeting recap: aligning timeline and deliverables with team,2024-01-04T18:00:00+00:00,human
tw22_user_020,Meeting recap: aligning timeline and deliverables with team,2024-01-05T08:00:00+00:00,human
tw22_user_020,Trying a new approach to clean noisy text data,2024-01-05T00:00:00+00:00,human
tw22_user_020,Trying a new approach to clean noisy text data,2024-01-05T03:00:00+00:00,human
tw22_user_021,Had coffee and reviewed project notes for today check this now http://example.com @someone !!!,2024-01-03T15:00:00+00:00,deceptive_human
tw22_user_021,Had coffee and reviewed project notes for today,2024-01-03T17:00:00+00:00,deceptive_human
